,Date (YYYY-MM-DD) Time (HH:MM:SS),Trough angle
2772,2024-01-16 08:23:00,72.391
2773,2024-01-16 08:24:00,72.144
2774,2024-01-16 08:25:00,71.897
2775,2024-01-16 08:26:00,71.65
2776,2024-01-16 08:27:00,71.403
2777,2024-01-16 08:28:00,71.155
2778,2024-01-16 08:29:00,70.907
2779,2024-01-16 08:30:00,70.658
2780,2024-01-16 08:31:00,70.409
2781,2024-01-16 08:32:00,70.16
2782,2024-01-16 08:33:00,69.911
2783,2024-01-16 08:34:00,69.661
2784,2024-01-16 08:35:00,69.411
2785,2024-01-16 08:36:00,69.16
2786,2024-01-16 08:37:00,68.91
2787,2024-01-16 08:38:00,68.659
2788,2024-01-16 08:39:00,68.407
2789,2024-01-16 08:40:00,68.155
2790,2024-01-16 08:41:00,67.903
2791,2024-01-16 08:42:00,67.651
2792,2024-01-16 08:43:00,67.398
2793,2024-01-16 08:44:00,67.145
2794,2024-01-16 08:45:00,66.891
2795,2024-01-16 08:46:00,66.638
2796,2024-01-16 08:47:00,66.384
2797,2024-01-16 08:48:00,66.129
2798,2024-01-16 08:49:00,65.874
2799,2024-01-16 08:50:00,65.619
2800,2024-01-16 08:51:00,65.364
2801,2024-01-16 08:52:00,65.108
2802,2024-01-16 08:53:00,64.852
2803,2024-01-16 08:54:00,64.595
2804,2024-01-16 08:55:00,64.338
2805,2024-01-16 08:56:00,64.081
2806,2024-01-16 08:57:00,63.823
2807,2024-01-16 08:58:00,63.565
2808,2024-01-16 08:59:00,63.307
2809,2024-01-16 09:00:00,63.048
2810,2024-01-16 09:01:00,62.789
2811,2024-01-16 09:02:00,62.53
2812,2024-01-16 09:03:00,62.27
2813,2024-01-16 09:04:00,62.01
2814,2024-01-16 09:05:00,61.749
2815,2024-01-16 09:06:00,61.488
2816,2024-01-16 09:07:00,61.227
2817,2024-01-16 09:08:00,60.966
2818,2024-01-16 09:09:00,60.704
2819,2024-01-16 09:10:00,60.441
2820,2024-01-16 09:11:00,60.179
2821,2024-01-16 09:12:00,59.915
2822,2024-01-16 09:13:00,59.652
2823,2024-01-16 09:14:00,59.388
2824,2024-01-16 09:15:00,59.124
2825,2024-01-16 09:16:00,58.859
2826,2024-01-16 09:17:00,58.594
2827,2024-01-16 09:18:00,58.329
2828,2024-01-16 09:19:00,58.063
2829,2024-01-16 09:20:00,57.797
2830,2024-01-16 09:21:00,57.531
2831,2024-01-16 09:22:00,57.264
2832,2024-01-16 09:23:00,56.996
2833,2024-01-16 09:24:00,56.729
2834,2024-01-16 09:25:00,56.461
2835,2024-01-16 09:26:00,56.192
2836,2024-01-16 09:27:00,55.924
2837,2024-01-16 09:28:00,55.654
2838,2024-01-16 09:29:00,55.385
2839,2024-01-16 09:30:00,55.115
2840,2024-01-16 09:31:00,54.844
2841,2024-01-16 09:32:00,54.574
2842,2024-01-16 09:33:00,54.302
2843,2024-01-16 09:34:00,54.031
2844,2024-01-16 09:35:00,53.759
2845,2024-01-16 09:36:00,53.487
2846,2024-01-16 09:37:00,53.214
2847,2024-01-16 09:38:00,52.941
2848,2024-01-16 09:39:00,52.667
2849,2024-01-16 09:40:00,52.393
2850,2024-01-16 09:41:00,52.119
2851,2024-01-16 09:42:00,51.844
2852,2024-01-16 09:43:00,51.569
2853,2024-01-16 09:44:00,51.293
2854,2024-01-16 09:45:00,51.017
2855,2024-01-16 09:46:00,50.741
2856,2024-01-16 09:47:00,50.464
2857,2024-01-16 09:48:00,50.187
2858,2024-01-16 09:49:00,49.909
2859,2024-01-16 09:50:00,49.631
2860,2024-01-16 09:51:00,49.353
2861,2024-01-16 09:52:00,49.074
2862,2024-01-16 09:53:00,48.795
2863,2024-01-16 09:54:00,48.515
2864,2024-01-16 09:55:00,48.235
2865,2024-01-16 09:56:00,47.955
2866,2024-01-16 09:57:00,47.674
2867,2024-01-16 09:58:00,47.393
2868,2024-01-16 09:59:00,47.111
2869,2024-01-16 10:00:00,46.829
2870,2024-01-16 10:01:00,46.547
2871,2024-01-16 10:02:00,46.264
2872,2024-01-16 10:03:00,45.981
2873,2024-01-16 10:04:00,45.697
2874,2024-01-16 10:05:00,45.413
2875,2024-01-16 10:06:00,45.128
2876,2024-01-16 10:07:00,44.843
2877,2024-01-16 10:08:00,44.558
2878,2024-01-16 10:09:00,44.272
2879,2024-01-16 10:10:00,43.986
2880,2024-01-16 10:11:00,43.7
2881,2024-01-16 10:12:00,43.413
2882,2024-01-16 10:13:00,43.125
2883,2024-01-16 10:14:00,42.837
2884,2024-01-16 10:15:00,42.549
2885,2024-01-16 10:16:00,42.261
2886,2024-01-16 10:17:00,41.972
2887,2024-01-16 10:18:00,41.682
2888,2024-01-16 10:19:00,41.392
2889,2024-01-16 10:20:00,41.102
2890,2024-01-16 10:21:00,40.812
2891,2024-01-16 10:22:00,40.521
2892,2024-01-16 10:23:00,40.229
2893,2024-01-16 10:24:00,39.937
2894,2024-01-16 10:25:00,39.645
2895,2024-01-16 10:26:00,39.352
2896,2024-01-16 10:27:00,39.059
2897,2024-01-16 10:28:00,38.766
2898,2024-01-16 10:29:00,38.472
2899,2024-01-16 10:30:00,38.178
2900,2024-01-16 10:31:00,37.883
2901,2024-01-16 10:32:00,37.588
2902,2024-01-16 10:33:00,37.293
2903,2024-01-16 10:34:00,36.997
2904,2024-01-16 10:35:00,36.701
2905,2024-01-16 10:36:00,36.404
2906,2024-01-16 10:37:00,36.107
2907,2024-01-16 10:38:00,35.81
2908,2024-01-16 10:39:00,35.512
2909,2024-01-16 10:40:00,35.214
2910,2024-01-16 10:41:00,34.915
2911,2024-01-16 10:42:00,34.616
2912,2024-01-16 10:43:00,34.317
2913,2024-01-16 10:44:00,34.017
2914,2024-01-16 10:45:00,33.717
2915,2024-01-16 10:46:00,33.417
2916,2024-01-16 10:47:00,33.116
2917,2024-01-16 10:48:00,32.815
2918,2024-01-16 10:49:00,32.513
2919,2024-01-16 10:50:00,32.211
2920,2024-01-16 10:51:00,31.909
2921,2024-01-16 10:52:00,31.606
2922,2024-01-16 10:53:00,31.303
2923,2024-01-16 10:54:00,31.0
2924,2024-01-16 10:55:00,30.696
2925,2024-01-16 10:56:00,30.392
2926,2024-01-16 10:57:00,30.087
2927,2024-01-16 10:58:00,29.782
2928,2024-01-16 10:59:00,29.477
2929,2024-01-16 11:00:00,29.171
2930,2024-01-16 11:01:00,28.866
2931,2024-01-16 11:02:00,28.559
2932,2024-01-16 11:03:00,28.253
2933,2024-01-16 11:04:00,27.946
2934,2024-01-16 11:05:00,27.638
2935,2024-01-16 11:06:00,27.331
2936,2024-01-16 11:07:00,27.023
2937,2024-01-16 11:08:00,26.714
2938,2024-01-16 11:09:00,26.406
2939,2024-01-16 11:10:00,26.097
2940,2024-01-16 11:11:00,25.787
2941,2024-01-16 11:12:00,25.478
2942,2024-01-16 11:13:00,25.168
2943,2024-01-16 11:14:00,24.857
2944,2024-01-16 11:15:00,24.547
2945,2024-01-16 11:16:00,24.236
2946,2024-01-16 11:17:00,23.925
2947,2024-01-16 11:18:00,23.613
2948,2024-01-16 11:19:00,23.301
2949,2024-01-16 11:20:00,22.989
2950,2024-01-16 11:21:00,22.677
2951,2024-01-16 11:22:00,22.364
2952,2024-01-16 11:23:00,22.051
2953,2024-01-16 11:24:00,21.738
2954,2024-01-16 11:25:00,21.424
2955,2024-01-16 11:26:00,21.11
2956,2024-01-16 11:27:00,20.796
2957,2024-01-16 11:28:00,20.481
2958,2024-01-16 11:29:00,20.167
2959,2024-01-16 11:30:00,19.852
2960,2024-01-16 11:31:00,19.536
2961,2024-01-16 11:32:00,19.221
2962,2024-01-16 11:33:00,18.905
2963,2024-01-16 11:34:00,18.589
2964,2024-01-16 11:35:00,18.273
2965,2024-01-16 11:36:00,17.956
2966,2024-01-16 11:37:00,17.639
2967,2024-01-16 11:38:00,17.322
2968,2024-01-16 11:39:00,17.005
2969,2024-01-16 11:40:00,16.688
2970,2024-01-16 11:41:00,16.37
2971,2024-01-16 11:42:00,16.052
2972,2024-01-16 11:43:00,15.734
2973,2024-01-16 11:44:00,15.415
2974,2024-01-16 11:45:00,15.097
2975,2024-01-16 11:46:00,14.778
2976,2024-01-16 11:47:00,14.459
2977,2024-01-16 11:48:00,14.14
2978,2024-01-16 11:49:00,13.82
2979,2024-01-16 11:50:00,13.501
2980,2024-01-16 11:51:00,13.181
2981,2024-01-16 11:52:00,12.861
2982,2024-01-16 11:53:00,12.541
2983,2024-01-16 11:54:00,12.22
2984,2024-01-16 11:55:00,11.9
2985,2024-01-16 11:56:00,11.579
2986,2024-01-16 11:57:00,11.258
2987,2024-01-16 11:58:00,10.937
2988,2024-01-16 11:59:00,10.616
2989,2024-01-16 12:00:00,10.295
2990,2024-01-16 12:01:00,9.973
2991,2024-01-16 12:02:00,9.651
2992,2024-01-16 12:03:00,9.33
2993,2024-01-16 12:04:00,9.008
2994,2024-01-16 12:05:00,8.686
2995,2024-01-16 12:06:00,8.364
2996,2024-01-16 12:07:00,8.041
2997,2024-01-16 12:08:00,7.719
2998,2024-01-16 12:09:00,7.396
2999,2024-01-16 12:10:00,7.074
3000,2024-01-16 12:11:00,6.751
3001,2024-01-16 12:12:00,6.428
3002,2024-01-16 12:13:00,6.105
3003,2024-01-16 12:14:00,5.782
3004,2024-01-16 12:15:00,5.459
3005,2024-01-16 12:16:00,5.136
3006,2024-01-16 12:17:00,4.813
3007,2024-01-16 12:18:00,4.489
3008,2024-01-16 12:19:00,4.166
3009,2024-01-16 12:20:00,3.843
3010,2024-01-16 12:21:00,3.519
3011,2024-01-16 12:22:00,3.196
3012,2024-01-16 12:23:00,2.872
3013,2024-01-16 12:24:00,2.548
3014,2024-01-16 12:25:00,2.225
3015,2024-01-16 12:26:00,1.901
3016,2024-01-16 12:27:00,1.577
3017,2024-01-16 12:28:00,1.254
3018,2024-01-16 12:29:00,0.93
3019,2024-01-16 12:30:00,0.606
3020,2024-01-16 12:31:00,0.282
3021,2024-01-16 12:32:00,-0.042
3022,2024-01-16 12:33:00,-0.365
3023,2024-01-16 12:34:00,-0.689
3024,2024-01-16 12:35:00,-1.013
3025,2024-01-16 12:36:00,-1.337
3026,2024-01-16 12:37:00,-1.66
3027,2024-01-16 12:38:00,-1.984
3028,2024-01-16 12:39:00,-2.308
3029,2024-01-16 12:40:00,-2.632
3030,2024-01-16 12:41:00,-2.955
3031,2024-01-16 12:42:00,-3.279
3032,2024-01-16 12:43:00,-3.602
3033,2024-01-16 12:44:00,-3.926
3034,2024-01-16 12:45:00,-4.249
3035,2024-01-16 12:46:00,-4.572
3036,2024-01-16 12:47:00,-4.896
3037,2024-01-16 12:48:00,-5.219
3038,2024-01-16 12:49:00,-5.542
3039,2024-01-16 12:50:00,-5.865
3040,2024-01-16 12:51:00,-6.188
3041,2024-01-16 12:52:00,-6.511
3042,2024-01-16 12:53:00,-6.834
3043,2024-01-16 12:54:00,-7.156
3044,2024-01-16 12:55:00,-7.479
3045,2024-01-16 12:56:00,-7.801
3046,2024-01-16 12:57:00,-8.124
3047,2024-01-16 12:58:00,-8.446
3048,2024-01-16 12:59:00,-8.768
3049,2024-01-16 13:00:00,-9.09
3050,2024-01-16 13:01:00,-9.412
3051,2024-01-16 13:02:00,-9.733
3052,2024-01-16 13:03:00,-10.055
3053,2024-01-16 13:04:00,-10.376
3054,2024-01-16 13:05:00,-10.698
3055,2024-01-16 13:06:00,-11.019
3056,2024-01-16 13:07:00,-11.34
3057,2024-01-16 13:08:00,-11.66
3058,2024-01-16 13:09:00,-11.981
3059,2024-01-16 13:10:00,-12.301
3060,2024-01-16 13:11:00,-12.622
3061,2024-01-16 13:12:00,-12.942
3062,2024-01-16 13:13:00,-13.262
3063,2024-01-16 13:14:00,-13.581
3064,2024-01-16 13:15:00,-13.901
3065,2024-01-16 13:16:00,-14.22
3066,2024-01-16 13:17:00,-14.539
3067,2024-01-16 13:18:00,-14.858
3068,2024-01-16 13:19:00,-15.177
3069,2024-01-16 13:20:00,-15.495
3070,2024-01-16 13:21:00,-15.814
3071,2024-01-16 13:22:00,-16.132
3072,2024-01-16 13:23:00,-16.45
3073,2024-01-16 13:24:00,-16.767
3074,2024-01-16 13:25:00,-17.084
3075,2024-01-16 13:26:00,-17.402
3076,2024-01-16 13:27:00,-17.718
3077,2024-01-16 13:28:00,-18.035
3078,2024-01-16 13:29:00,-18.352
3079,2024-01-16 13:30:00,-18.668
3080,2024-01-16 13:31:00,-18.984
3081,2024-01-16 13:32:00,-19.299
3082,2024-01-16 13:33:00,-19.615
3083,2024-01-16 13:34:00,-19.93
3084,2024-01-16 13:35:00,-20.244
3085,2024-01-16 13:36:00,-20.559
3086,2024-01-16 13:37:00,-20.873
3087,2024-01-16 13:38:00,-21.187
3088,2024-01-16 13:39:00,-21.501
3089,2024-01-16 13:40:00,-21.814
3090,2024-01-16 13:41:00,-22.128
3091,2024-01-16 13:42:00,-22.44
3092,2024-01-16 13:43:00,-22.753
3093,2024-01-16 13:44:00,-23.065
3094,2024-01-16 13:45:00,-23.377
3095,2024-01-16 13:46:00,-23.689
3096,2024-01-16 13:47:00,-24.0
3097,2024-01-16 13:48:00,-24.311
3098,2024-01-16 13:49:00,-24.622
3099,2024-01-16 13:50:00,-24.932
3100,2024-01-16 13:51:00,-25.243
3101,2024-01-16 13:52:00,-25.552
3102,2024-01-16 13:53:00,-25.862
3103,2024-01-16 13:54:00,-26.171
3104,2024-01-16 13:55:00,-26.48
3105,2024-01-16 13:56:00,-26.788
3106,2024-01-16 13:57:00,-27.096
3107,2024-01-16 13:58:00,-27.404
3108,2024-01-16 13:59:00,-27.711
3109,2024-01-16 14:00:00,-28.019
3110,2024-01-16 14:01:00,-28.325
3111,2024-01-16 14:02:00,-28.632
3112,2024-01-16 14:03:00,-28.938
3113,2024-01-16 14:04:00,-29.244
3114,2024-01-16 14:05:00,-29.549
3115,2024-01-16 14:06:00,-29.854
3116,2024-01-16 14:07:00,-30.159
3117,2024-01-16 14:08:00,-30.463
3118,2024-01-16 14:09:00,-30.767
3119,2024-01-16 14:10:00,-31.07
3120,2024-01-16 14:11:00,-31.374
3121,2024-01-16 14:12:00,-31.676
3122,2024-01-16 14:13:00,-31.979
3123,2024-01-16 14:14:00,-32.281
3124,2024-01-16 14:15:00,-32.583
3125,2024-01-16 14:16:00,-32.884
3126,2024-01-16 14:17:00,-33.185
3127,2024-01-16 14:18:00,-33.486
3128,2024-01-16 14:19:00,-33.786
3129,2024-01-16 14:20:00,-34.086
3130,2024-01-16 14:21:00,-34.385
3131,2024-01-16 14:22:00,-34.684
3132,2024-01-16 14:23:00,-34.983
3133,2024-01-16 14:24:00,-35.281
3134,2024-01-16 14:25:00,-35.579
3135,2024-01-16 14:26:00,-35.877
3136,2024-01-16 14:27:00,-36.174
3137,2024-01-16 14:28:00,-36.471
3138,2024-01-16 14:29:00,-36.767
3139,2024-01-16 14:30:00,-37.063
3140,2024-01-16 14:31:00,-37.359
3141,2024-01-16 14:32:00,-37.654
3142,2024-01-16 14:33:00,-37.949
3143,2024-01-16 14:34:00,-38.243
3144,2024-01-16 14:35:00,-38.537
3145,2024-01-16 14:36:00,-38.83
3146,2024-01-16 14:37:00,-39.124
3147,2024-01-16 14:38:00,-39.416
3148,2024-01-16 14:39:00,-39.709
3149,2024-01-16 14:40:00,-40.001
3150,2024-01-16 14:41:00,-40.292
3151,2024-01-16 14:42:00,-40.584
3152,2024-01-16 14:43:00,-40.874
3153,2024-01-16 14:44:00,-41.165
3154,2024-01-16 14:45:00,-41.455
3155,2024-01-16 14:46:00,-41.744
3156,2024-01-16 14:47:00,-42.033
3157,2024-01-16 14:48:00,-42.322
3158,2024-01-16 14:49:00,-42.61
3159,2024-01-16 14:50:00,-42.898
3160,2024-01-16 14:51:00,-43.186
3161,2024-01-16 14:52:00,-43.473
3162,2024-01-16 14:53:00,-43.76
3163,2024-01-16 14:54:00,-44.046
3164,2024-01-16 14:55:00,-44.332
3165,2024-01-16 14:56:00,-44.617
3166,2024-01-16 14:57:00,-44.902
3167,2024-01-16 14:58:00,-45.187
3168,2024-01-16 14:59:00,-45.471
3169,2024-01-16 15:00:00,-45.755
3170,2024-01-16 15:01:00,-46.039
3171,2024-01-16 15:02:00,-46.322
3172,2024-01-16 15:03:00,-46.604
3173,2024-01-16 15:04:00,-46.887
3174,2024-01-16 15:05:00,-47.168
3175,2024-01-16 15:06:00,-47.45
3176,2024-01-16 15:07:00,-47.731
3177,2024-01-16 15:08:00,-48.011
3178,2024-01-16 15:09:00,-48.291
3179,2024-01-16 15:10:00,-48.571
3180,2024-01-16 15:11:00,-48.851
3181,2024-01-16 15:12:00,-49.129
3182,2024-01-16 15:13:00,-49.408
3183,2024-01-16 15:14:00,-49.686
3184,2024-01-16 15:15:00,-49.964
3185,2024-01-16 15:16:00,-50.241
3186,2024-01-16 15:17:00,-50.518
3187,2024-01-16 15:18:00,-50.795
3188,2024-01-16 15:19:00,-51.071
3189,2024-01-16 15:20:00,-51.346
3190,2024-01-16 15:21:00,-51.622
3191,2024-01-16 15:22:00,-51.897
3192,2024-01-16 15:23:00,-52.171
3193,2024-01-16 15:24:00,-52.445
3194,2024-01-16 15:25:00,-52.719
3195,2024-01-16 15:26:00,-52.992
3196,2024-01-16 15:27:00,-53.265
3197,2024-01-16 15:28:00,-53.538
3198,2024-01-16 15:29:00,-53.81
3199,2024-01-16 15:30:00,-54.081
3200,2024-01-16 15:31:00,-54.353
3201,2024-01-16 15:32:00,-54.624
3202,2024-01-16 15:33:00,-54.894
3203,2024-01-16 15:34:00,-55.164
3204,2024-01-16 15:35:00,-55.434
3205,2024-01-16 15:36:00,-55.703
3206,2024-01-16 15:37:00,-55.972
3207,2024-01-16 15:38:00,-56.241
3208,2024-01-16 15:39:00,-56.509
3209,2024-01-16 15:40:00,-56.777
3210,2024-01-16 15:41:00,-57.044
3211,2024-01-16 15:42:00,-57.311
3212,2024-01-16 15:43:00,-57.578
3213,2024-01-16 15:44:00,-57.844
3214,2024-01-16 15:45:00,-58.11
3215,2024-01-16 15:46:00,-58.376
3216,2024-01-16 15:47:00,-58.641
3217,2024-01-16 15:48:00,-58.905
3218,2024-01-16 15:49:00,-59.17
3219,2024-01-16 15:50:00,-59.434
3220,2024-01-16 15:51:00,-59.697
3221,2024-01-16 15:52:00,-59.961
3222,2024-01-16 15:53:00,-60.223
3223,2024-01-16 15:54:00,-60.486
3224,2024-01-16 15:55:00,-60.748
3225,2024-01-16 15:56:00,-61.01
3226,2024-01-16 15:57:00,-61.271
3227,2024-01-16 15:58:00,-61.532
3228,2024-01-16 15:59:00,-61.793
3229,2024-01-16 16:00:00,-62.053
3230,2024-01-16 16:01:00,-62.313
3231,2024-01-16 16:02:00,-62.572
3232,2024-01-16 16:03:00,-62.832
3233,2024-01-16 16:04:00,-63.09
3234,2024-01-16 16:05:00,-63.349
3235,2024-01-16 16:06:00,-63.607
3236,2024-01-16 16:07:00,-63.865
3237,2024-01-16 16:08:00,-64.122
3238,2024-01-16 16:09:00,-64.379
3239,2024-01-16 16:10:00,-64.636
3240,2024-01-16 16:11:00,-64.892
3241,2024-01-16 16:12:00,-65.148
3242,2024-01-16 16:13:00,-65.404
3243,2024-01-16 16:14:00,-65.659
3244,2024-01-16 16:15:00,-65.914
3245,2024-01-16 16:16:00,-66.168
3246,2024-01-16 16:17:00,-66.423
3247,2024-01-16 16:18:00,-66.677
3248,2024-01-16 16:19:00,-66.93
3249,2024-01-16 16:20:00,-67.183
3250,2024-01-16 16:21:00,-67.436
3251,2024-01-16 16:22:00,-67.689
3252,2024-01-16 16:23:00,-67.941
3253,2024-01-16 16:24:00,-68.193
3254,2024-01-16 16:25:00,-68.444
3255,2024-01-16 16:26:00,-68.696
3256,2024-01-16 16:27:00,-68.947
3257,2024-01-16 16:28:00,-69.197
3258,2024-01-16 16:29:00,-69.447
3259,2024-01-16 16:30:00,-69.697
3260,2024-01-16 16:31:00,-69.947
3261,2024-01-16 16:32:00,-70.196
3262,2024-01-16 16:33:00,-70.445
3263,2024-01-16 16:34:00,-70.694
3264,2024-01-16 16:35:00,-70.942
3265,2024-01-16 16:36:00,-71.19
3266,2024-01-16 16:37:00,-71.437
3267,2024-01-16 16:38:00,-71.685
3268,2024-01-16 16:39:00,-71.932
3269,2024-01-16 16:40:00,-72.178
3270,2024-01-16 16:41:00,-72.425
3271,2024-01-16 16:42:00,-72.671
3272,2024-01-16 16:43:00,-72.917
3273,2024-01-16 16:44:00,-73.162
3274,2024-01-16 16:45:00,-73.407
3275,2024-01-16 16:46:00,-73.652
3276,2024-01-16 16:47:00,-73.897
3277,2024-01-16 16:48:00,-74.141
3278,2024-01-16 16:49:00,-74.385
3279,2024-01-16 16:50:00,-74.628
3280,2024-01-16 16:51:00,-74.871
3281,2024-01-16 16:52:00,-75.114
3282,2024-01-16 16:53:00,-75.357
3283,2024-01-16 16:54:00,-75.599
3284,2024-01-16 16:55:00,-75.842
3285,2024-01-16 16:56:00,-76.083
3286,2024-01-16 16:57:00,-76.325
3287,2024-01-16 16:58:00,-76.566
3288,2024-01-16 16:59:00,-76.807
3289,2024-01-16 17:00:00,-77.047
3290,2024-01-16 17:01:00,-77.287
3291,2024-01-16 17:02:00,-77.527
3292,2024-01-16 17:03:00,-77.767
3293,2024-01-16 17:04:00,-78.006
3294,2024-01-16 17:05:00,-78.245
3295,2024-01-16 17:06:00,-78.484
3296,2024-01-16 17:07:00,-78.722
3297,2024-01-16 17:08:00,-78.96
3298,2024-01-16 17:09:00,-79.198
3299,2024-01-16 17:10:00,-79.436
3300,2024-01-16 17:11:00,-79.673
3301,2024-01-16 17:12:00,-79.91
3302,2024-01-16 17:13:00,-80.146
3303,2024-01-16 17:14:00,-80.382
3304,2024-01-16 17:15:00,-80.618
3305,2024-01-16 17:16:00,-80.854
3306,2024-01-16 17:17:00,-81.089
3307,2024-01-16 17:18:00,-81.324
3308,2024-01-16 17:19:00,-81.558
3309,2024-01-16 17:20:00,-81.792
3310,2024-01-16 17:21:00,-82.026
3311,2024-01-16 17:22:00,-82.259
3312,2024-01-16 17:23:00,-82.492
3313,2024-01-16 17:24:00,-82.725
3314,2024-01-16 17:25:00,-82.957
3315,2024-01-16 17:26:00,-83.189
3316,2024-01-16 17:27:00,-83.42
3317,2024-01-16 17:28:00,-83.651
3318,2024-01-16 17:29:00,-83.882
3319,2024-01-16 17:30:00,-84.112
3320,2024-01-16 17:31:00,-84.341
3321,2024-01-16 17:32:00,-84.57
3322,2024-01-16 17:33:00,-84.799
3323,2024-01-16 17:34:00,-85.027
3324,2024-01-16 17:35:00,-85.254
3325,2024-01-16 17:36:00,-85.481
3326,2024-01-16 17:37:00,-85.707
3327,2024-01-16 17:38:00,-85.932
3328,2024-01-16 17:39:00,-86.157
3329,2024-01-16 17:40:00,-86.38
3330,2024-01-16 17:41:00,-86.603
3331,2024-01-16 17:42:00,-86.825
3332,2024-01-16 17:43:00,-87.046
3333,2024-01-16 17:44:00,-87.266
3334,2024-01-16 17:45:00,-87.484
3335,2024-01-16 17:46:00,-87.701
3336,2024-01-16 17:47:00,-87.917
3337,2024-01-16 17:48:00,-88.131
3338,2024-01-16 17:49:00,-88.344
3339,2024-01-16 17:50:00,-88.554
3340,2024-01-16 17:51:00,-88.762
3341,2024-01-16 17:52:00,-88.969
3342,2024-01-16 17:53:00,-89.172
3343,2024-01-16 17:54:00,-89.374
3344,2024-01-16 17:55:00,-89.573
3345,2024-01-16 17:56:00,-89.769
3346,2024-01-16 17:57:00,-89.963
3347,2024-01-16 17:58:00,-89.844
3348,2024-01-16 17:59:00,-88.994
3349,2024-01-16 18:00:00,-88.765
3350,2024-01-16 18:01:00,-88.535
3351,2024-01-16 18:02:00,-88.306
3352,2024-01-16 18:03:00,-88.077
3353,2024-01-16 18:04:00,-87.848
3354,2024-01-16 18:05:00,-87.62
3355,2024-01-16 18:06:00,-87.391
3356,2024-01-16 18:07:00,-87.163
3357,2024-01-16 18:08:00,-86.935
3358,2024-01-17 06:56:00,86.96
3359,2024-01-17 06:57:00,87.188
3360,2024-01-17 06:58:00,87.417
3361,2024-01-17 06:59:00,87.646
3362,2024-01-17 07:00:00,87.874
3363,2024-01-17 07:01:00,88.103
3364,2024-01-17 07:02:00,88.332
3365,2024-01-17 07:03:00,88.562
3366,2024-01-17 07:04:00,88.791
3367,2024-01-17 07:05:00,89.021
3368,2024-01-17 07:06:00,89.866
3369,2024-01-17 07:07:00,89.941
3370,2024-01-17 07:08:00,89.746
3371,2024-01-17 07:09:00,89.55
3372,2024-01-17 07:10:00,89.35
3373,2024-01-17 07:11:00,89.149
3374,2024-01-17 07:12:00,88.944
3375,2024-01-17 07:13:00,88.738
3376,2024-01-17 07:14:00,88.529
3377,2024-01-17 07:15:00,88.318
3378,2024-01-17 07:16:00,88.106
3379,2024-01-17 07:17:00,87.891
3380,2024-01-17 07:18:00,87.675
3381,2024-01-17 07:19:00,87.458
3382,2024-01-17 07:20:00,87.239
3383,2024-01-17 07:21:00,87.019
3384,2024-01-17 07:22:00,86.798
3385,2024-01-17 07:23:00,86.576
3386,2024-01-17 07:24:00,86.353
3387,2024-01-17 07:25:00,86.129
3388,2024-01-17 07:26:00,85.904
3389,2024-01-17 07:27:00,85.678
3390,2024-01-17 07:28:00,85.452
3391,2024-01-17 07:29:00,85.225
3392,2024-01-17 07:30:00,84.998
3393,2024-01-17 07:31:00,84.77
3394,2024-01-17 07:32:00,84.541
3395,2024-01-17 07:33:00,84.312
3396,2024-01-17 07:34:00,84.082
3397,2024-01-17 07:35:00,83.852
3398,2024-01-17 07:36:00,83.621
3399,2024-01-17 07:37:00,83.39
3400,2024-01-17 07:38:00,83.159
3401,2024-01-17 07:39:00,82.927
3402,2024-01-17 07:40:00,82.694
3403,2024-01-17 07:41:00,82.462
3404,2024-01-17 07:42:00,82.229
3405,2024-01-17 07:43:00,81.995
3406,2024-01-17 07:44:00,81.761
3407,2024-01-17 07:45:00,81.527
3408,2024-01-17 07:46:00,81.292
3409,2024-01-17 07:47:00,81.057
3410,2024-01-17 07:48:00,80.822
3411,2024-01-17 07:49:00,80.586
3412,2024-01-17 07:50:00,80.35
3413,2024-01-17 07:51:00,80.114
3414,2024-01-17 07:52:00,79.878
3415,2024-01-17 07:53:00,79.641
3416,2024-01-17 07:54:00,79.403
3417,2024-01-17 07:55:00,79.166
3418,2024-01-17 07:56:00,78.928
3419,2024-01-17 07:57:00,78.69
3420,2024-01-17 07:58:00,78.451
3421,2024-01-17 07:59:00,78.212
3422,2024-01-17 08:00:00,77.973
3423,2024-01-17 08:01:00,77.734
3424,2024-01-17 08:02:00,77.494
3425,2024-01-17 08:03:00,77.254
3426,2024-01-17 08:04:00,77.014
3427,2024-01-17 08:05:00,76.773
3428,2024-01-17 08:06:00,76.532
3429,2024-01-17 08:07:00,76.291
3430,2024-01-17 08:08:00,76.049
3431,2024-01-17 08:09:00,75.808
3432,2024-01-17 08:10:00,75.565
3433,2024-01-17 08:11:00,75.323
3434,2024-01-17 08:12:00,75.08
3435,2024-01-17 08:13:00,74.837
3436,2024-01-17 08:14:00,74.594
3437,2024-01-17 08:15:00,74.35
3438,2024-01-17 08:16:00,74.106
3439,2024-01-17 08:17:00,73.862
3440,2024-01-17 08:18:00,73.617
3441,2024-01-17 08:19:00,73.372
3442,2024-01-17 08:20:00,73.127
3443,2024-01-17 08:21:00,72.882
3444,2024-01-17 08:22:00,72.636
3445,2024-01-17 08:23:00,72.39
3446,2024-01-17 08:24:00,72.143
3447,2024-01-17 08:25:00,71.896
3448,2024-01-17 08:26:00,71.649
3449,2024-01-17 08:27:00,71.402
3450,2024-01-17 08:28:00,71.154
3451,2024-01-17 08:29:00,70.906
3452,2024-01-17 08:30:00,70.658
